Epoch,Batch,Loss
38,1700,0.1988666379773939
38,1800,0.22214056994463946
38,1900,0.1867787386920001
38,2000,0.22467394132871885
38,2100,0.2414113122063714
38,2200,0.21921188766891891
38,2300,0.20403488262279615
38,2325,"tf.Tensor(0.19931993, shape=(), dtype=float32)"
38,2325,386.91641497612
39,0,0.2138519287109375
39,100,0.1890714877360576
39,200,0.22305769533724398
39,300,0.2080072583378972
39,400,0.1819878268886257
39,500,0.17444533270758553
39,600,0.17773267385121938
39,700,0.17276214908909154
39,800,0.18593071602486275
39,900,0.17494514826181773
39,1000,0.18083471865267367
39,1100,0.18054502074782913
39,1200,0.21179017505130251
39,1300,0.22227547619793867
39,1400,0.21455958082869248
39,1500,0.18647358868573163
39,1600,0.20400637549323006
39,1700,0.21379527530154666
39,1800,0.21595707455196897
39,1900,0.20193347415408572
39,2000,0.2071389120978278
39,2100,0.22668011124069626
39,2200,0.22163396268277555
39,2300,0.20523557147464236
39,2325,"tf.Tensor(0.1959372, shape=(), dtype=float32)"
39,2325,387.08979868888855
40,0,0.19301058795001055
40,100,0.17340194856798327
40,200,0.19186878204345703
40,300,0.1999198037224847
40,400,0.19006217492593303
40,500,0.17114515562315244
40,600,0.1933028504655168
40,700,0.16538552980165225
40,800,0.19637517671327334
40,900,0.15873234980815165
40,1000,0.1657943983335753
40,1100,0.16749219636659365
40,1200,0.15585881310540275
40,1300,0.20277226937783732
40,1400,0.1989539893897804
40,1500,0.19987789360252586
40,1600,0.23814616332183014
40,1700,0.21177972329629435
40,1800,0.20399817904910525
40,1900,0.2152188017561629
40,2000,0.2330739047076251
40,2100,0.20700699574238546
40,2200,0.21625694068702492
40,2300,0.1969105746295001
40,2325,"tf.Tensor(0.19242975, shape=(), dtype=float32)"
40,2325,386.819216966629
